Fund,APIR Code,const,Global Duration,Global Credit,Global High Yield,Currency,EM Debt,Classification,Classification #2,Tracking Error,Number of Months with Data,Fund
BlackRock GSS Global Bond Index,NET572AU,2.4603031274107736,6.8818119609329145,4.696655120045848,-3.0105307904645153,0.7695049284904733,2.5087362440964758,Global Duration,Global Credit,0.021183560663009974,77,BlackRock GSS Global Bond Index
Affirmative Global Bond Fund - A,FSF7298AU,1.626318622665927,6.351602060659878,3.0680609844939353,-1.707256515935877,1.0715705106985252,2.312022484896966,Global Duration,Global Credit,0.019375751488746727,76,Affirmative Global Bond Fund - A
Dimensional Glbl Bond Sustainability AUD,DFA642AU,1.6860414114532947,5.83788469224698,4.090774326674834,-2.0435214801430757,0.6334902577426714,2.1887473201123098,Global Duration,Global Credit,0.03193345867561172,76,Dimensional Glbl Bond Sustainability AUD
Western Asset Global Bond X,SSB5987AU,3.156219789678628,7.637067869965389,4.015931771700649,-2.1748219802334896,2.798082903124665,4.227760151291877,Global Duration,Global Credit,0.025723711716270095,81,Western Asset Global Bond X
Vanguard Global Agg Bd Indx Fd (Hdg),VAN939AU,2.8596324326480667,6.512712959060597,4.713188690975182,-4.576868332081792,2.287176838128018,4.5330332442627554,Global Duration,Global Credit,0.02403370677935584,85,Vanguard Global Agg Bd Indx Fd (Hdg)
PIMCO ESG Global Bond Fund - Wholesale,PIC6396AU,2.310686292546402,6.490398760871895,3.6453231719364108,-2.132838881661933,2.2590949295020297,3.9646901395934178,Global Duration,Global Credit,0.018564843978416585,89,PIMCO ESG Global Bond Fund - Wholesale
Western Asset Global Bond A,SSB832AU,3.069514613016833,7.236282490637516,3.9343115656410435,-2.7851935033576933,3.7685626360611595,5.106305918100428,Global Duration,Global Credit,0.02498770272464045,91,Western Asset Global Bond A
Fixed Income Strategy 2 (FIS2),BEG1275AU,0.9425990695427628,3.5486064203924763,1.1417271134412923,-0.6275333408783415,2.6745549061030593,4.4500885049523005,Global Duration,nan,0.026334041700074036,92,Fixed Income Strategy 2 (FIS2)
Colchester Global Government Bond I,ETL5525AU,3.5192115165591717,6.330571161385008,1.3747891383228006,-2.51526490235257,2.7357951667480322,4.7594666927769955,Global Duration,Currency,0.022106244496807325,92,Colchester Global Government Bond I
Colchester Global Government Bond A,ETL49AU,4.057577361758155,5.4327932704284265,2.5286038371644874,-3.723494862336901,3.334838281532995,5.6437980774067995,Global Duration,nan,0.024459270136677366,119,Colchester Global Government Bond A
PIMCO WS Plus Global Bond,BTA498AU,4.119748170779201,4.709803696609707,4.275016902888755,-3.1511440221292726,4.532544313108876,6.565091871318021,Global Duration,Global Credit,0.020091469826346763,112,PIMCO WS Plus Global Bond
Morningstar International Bonds Hdgd Z,INT82AU,6.4831602986769745,5.5532633590195495,1.6119598821047725,-0.2501647646350967,4.656485881720827,8.858241647362323,Global Duration,nan,0.03229016592154057,214,Morningstar International Bonds Hdgd Z
Macquarie Global Multi-Sector F/I Fund,MAQ787AU,2.6057702827423963,5.379149338875904,6.185297673978215,-3.8374398070631157,2.9358553483292646,5.514715756296902,Global Credit,Global Duration,0.029261739941261775,147,Macquarie Global Multi-Sector F/I Fund
Franklin Templeton Global Aggregate Bd A,FRT25AU,3.741984404330897,4.207740036485153,5.008933987804932,-5.04866137468049,5.260702363637731,10.312567627517335,Alpha,Global Credit,0.030103870669808068,140,Franklin Templeton Global Aggregate Bd A
Franklin Templeton Global Aggregate Bd M,FRT23AU,1.8471112171625468,2.6574105590008985,4.0404584318440495,-3.821472895620906,3.3936656208725893,6.727683394440956,Global Credit,Global Duration,0.03645746248776621,142,Franklin Templeton Global Aggregate Bd M
Dimensional Global Bond Trust,DFA28AU,4.6712245062299464,5.513080519954082,5.441235042714897,-5.4899078665323415,3.8716361671675372,6.878759578328847,Global Duration,Global Credit,0.03134194359942291,153,Dimensional Global Bond Trust
Russell Global Bond B,RIM8AU,2.2959496403478084,4.249441927880779,0.5926100753485529,0.6966824571560601,-0.5532711905445643,1.362685969362509,Global Duration,nan,0.0638493111948279,152,Russell Global Bond B
Brandywine Glb Oppc Fxd Inc B,SSB28AU,3.4563974003778135,1.3875793946289732,1.513273903570523,-1.7457255156877072,5.838055367936221,6.413831437077689,Alpha,nan,0.05084611546510343,161,Brandywine Glb Oppc Fxd Inc B
iShares Global Bond Index,BGL8AU,8.683558368006379,7.1082783309821105,6.0322903300559885,-7.687033900323202,4.7986354679959,8.746977847416767,Global Duration,Global Credit,0.027004831584760608,172,iShares Global Bond Index
Morningstar Intl Bds (Hdg) Fd - Cl A,INT8AU,5.533536432464491,5.590223590325805,1.6667021520820378,-0.2625125770163787,4.641029128762377,8.864167003875263,Global Duration,nan,0.032216145743486954,214,Morningstar Intl Bds (Hdg) Fd - Cl A
Bentham Global Income,CSA38AU,1.783582914682153,1.3326406430470878,1.1280688460139296,6.062898954960932,-0.22383903159721022,0.12006906778545769,Global High Yield,nan,0.07140274834087049,244,Bentham Global Income
Bentham Professional Global Income,CSA45AU,1.6996901211630786,1.355425260453584,1.1391893027761133,6.028184197414991,-0.2565960299176759,0.08985000658934898,Global High Yield,nan,0.07231106896086398,236,Bentham Professional Global Income
Bentham Professional Global Income P,CSI473AU,1.429653124208767,3.412877900822117,1.2783242820781386,2.2858104319063117,-1.5444005555582747,-1.404407875623368,Global Duration,nan,0.03799724102583111,46,Bentham Professional Global Income P
Kapstream Absolute Return Income Plus A,HOW554AU,0.7896145055257842,2.118734530839903,0.8897607679898767,2.9963526438635357,-1.4579864213986118,-0.20215820654498678,Global High Yield,nan,0.04041486224583329,57,Kapstream Absolute Return Income Plus A
CC JCB Dynamic Alpha C,CHN51AU,2.830235222785491,0.9188003951071013,1.212871196844045,-0.39333344970675405,-0.3455022408825812,-0.17434169836416738,Alpha,nan,0.047024867805702794,25,CC JCB Dynamic Alpha C
CC JCB Dynamic Alpha B,CHN9535AU,3.3133356418135347,2.107645795764616,0.604318893033367,0.47714493464133323,-1.3503687766883956,-0.18944920654923728,Alpha,nan,0.044586470112353796,28,CC JCB Dynamic Alpha B
Fortlake Real-Higher Income,TAL284AU,1.513613407601429,1.4183512160999774,0.7864764865914357,2.3654444206328415,-1.422651909425434,-1.0618351712369758,Alpha,nan,0.059744498459659554,44,Fortlake Real-Higher Income
Fortlake Real-Income,TAL59AU,1.8164187156391183,1.9960667089146193,0.835702032451544,2.4708353757168795,-1.6970171841920287,-1.4587131347384057,Alpha,nan,0.05561272430770947,44,Fortlake Real-Income
Bentham Professional Global Income X,CSI6218AU,1.4847225178423074,3.2917222968551547,1.1478577948201893,2.248040544097892,-1.4533890557972298,-1.355208834767292,Global Duration,nan,0.03841591974455486,45,Bentham Professional Global Income X
Bentham Professional Global Income C,CSI7384AU,1.7320818684421193,3.1674746762540993,1.146387263385372,2.12826760675536,-1.34702790526136,-1.2538601872089823,Global Duration,nan,0.03842431900973634,45,Bentham Professional Global Income C
T. Rowe Price Dynamic Global Bond S,ETL2511AU,1.2332534760241778,-1.1889537905737246,-1.2362863016370196,0.0533168842618968,0.44844133501272526,-0.19121252544198525,Alpha,nan,0.06831122075557891,67,T. Rowe Price Dynamic Global Bond S
Neuberger Berman Strategic Income W,ETL1411AU,-0.7028175683557005,8.052553064682865,3.7760063851246164,5.560351588149431,-1.0498801287352126,-0.9183187279793014,Global Duration,Global High Yield,0.051959189188800985,62,Neuberger Berman Strategic Income W
Brandywine Glb Inc Optr M,SSB7887AU,2.484107114239015,5.291120696742786,2.423886958002952,0.6264644786505544,0.2813853664892917,0.312523405800345,Global Duration,nan,0.036255806260514625,55,Brandywine Glb Inc Optr M
CC JCB Dynamic Alpha A,CHN867AU,5.915813866414073,2.6551033680701472,1.576492888382977,-0.06509439266475502,-1.6935511193871498,-0.5253168613306937,Global Duration,nan,0.041119033716183605,56,CC JCB Dynamic Alpha A
Bentham Global Opportunities I,HOW731AU,1.2187905686667404,2.3105885285640553,0.10990565643623744,3.2143842847496416,-0.25502417652912973,-0.22968900803941153,Global High Yield,nan,0.055929724576978354,81,Bentham Global Opportunities I
Smarter Money Long-Short Credit Instl,SLT3458AU,1.5625140030005689,0.9968188987050672,2.3938177370155183,1.3776908354475415,0.14692757770169085,-0.15609284074948843,Alpha,nan,0.04814351595355258,84,Smarter Money Long-Short Credit Instl
Bentham Global Opportunities F,HOW5722AU,1.3712115254331148,2.444269668860093,0.12580900148658913,3.3640550069656148,-0.3276778910746602,-0.259432264198234,Global High Yield,nan,0.055130487987029374,86,Bentham Global Opportunities F
Kapstream Absolute Return Income Plus I,HOW8743AU,3.196884297924034,0.1721791937030902,0.3079900815649684,1.9865074337402717,0.5008777842183862,1.775151716955075,Alpha,nan,0.03750278869697705,72,Kapstream Absolute Return Income Plus I
Daintree High Income Trust AUD Unit Cl,WPC1583AU,-0.14537608052136222,1.7539164408196737,2.9352639845903172,2.5918742917287974,-0.8344685332891739,-0.29997626858273624,Global Credit,Global High Yield,0.04153241162101103,70,Daintree High Income Trust AUD Unit Cl
Brandywine Glb Inc Optr X,SSB478AU,3.376482723349451,5.946811066725671,2.8855189185215773,0.022836128370107258,1.0990288773234484,1.2190143406332095,Global Duration,Global Credit,0.03178193384437569,80,Brandywine Glb Inc Optr X
Daintree Core Income Trust,WPC1963AU,5.129229949293631,1.2313420828176203,-0.08415985239125386,1.9582693844875385,-0.01235110611586844,1.3626148935397886,Alpha,nan,0.034541213096416605,86,Daintree Core Income Trust
Brandywine Glb Inc Optr,SSB515AU,2.8855355013233166,5.902411072671317,2.7806395702560223,-0.10528408940594193,1.4964436557590581,1.6560703876507001,Global Duration,Global Credit,0.03073703967062772,87,Brandywine Glb Inc Optr
Smarter Money Long-Short Credit,SLT2562AU,1.3481166342274586,1.004091328744547,2.362033151839736,1.4256136566813014,0.14037761111352579,-0.1715918538735173,Alpha,nan,0.04816521800773878,84,Smarter Money Long-Short Credit
PIMCO Income Wholesale,ETL458AU,2.7908851730406368,1.3757177639260576,0.759517095430206,1.9568424969280969,5.408177478112709,6.033319441729402,Alpha,nan,0.035430589305117874,106,PIMCO Income Wholesale
JPMorgan Income,PER716AU,2.7443213002713898,4.773486050190517,2.6043624620818866,4.03895880986034,3.224012909791671,4.143450436385516,Global Duration,Global High Yield,0.028115931945021586,128,JPMorgan Income
PIMCO Dynamic Bond C,ETL46AU,1.8176992478527203,2.0424838723703695,0.7761062978639718,2.7748986104732456,1.9954536469050643,2.214744261906364,Global High Yield,nan,0.029975052048044324,124,PIMCO Dynamic Bond C
PIMCO Dynamic Bond W,ETL44AU,1.7188343444531218,2.048033249657625,0.7928101286127739,2.7630234333435766,2.0201315008274117,2.243266502406295,Global High Yield,nan,0.029846164549858417,125,PIMCO Dynamic Bond W
T. Rowe Price Dynamic Global Bond,ETL398AU,2.74313688418287,-1.2830632630448486,-1.6925969796146119,0.5199778416938164,0.4063023858446728,-0.09878385271050687,Alpha,nan,0.05465683069620616,126,T. Rowe Price Dynamic Global Bond
Bentham Global Income Fund NZD,HOW1NZ,2.1973163202953714,1.8045439911110501,0.8579280931005216,3.7178116145635975,0.39548401565493096,0.7626867973517899,Global High Yield,nan,0.046693920092370104,131,Bentham Global Income Fund NZD
AB Dynamic Global Fixed Income,ACM1AU,3.1428466440809393,3.1933874928571244,3.3566256058210096,0.6861420579560985,2.625631640041881,4.874286755855728,Global Credit,Global Duration,0.024103903513817946,122,AB Dynamic Global Fixed Income
JPMorgan Global Strategic Bond Fund,PER727AU,3.6211621723488965,3.387082828281124,0.8966296034765233,4.022967270481873,2.673661518009611,3.4354360046504846,Global High Yield,Global Duration,0.025218353782642033,128,JPMorgan Global Strategic Bond Fund
Pendal Pure Alpha Fixed Income,BTA441AU,1.5720401520874816,0.5965412709858608,0.6215800101951561,-2.6521843860107674,0.2577002486812019,1.8916449040307568,Alpha,nan,0.04445999630991263,140,Pendal Pure Alpha Fixed Income
Payden Global Income Opportunities,GSF8AU,-0.29041521834525885,1.0695279796656831,3.790273868449823,2.568489662964611,1.8555673818288598,3.0291685825341648,Global Credit,nan,0.040582417141592046,143,Payden Global Income Opportunities
